Customer_ID,Age,Gender,City,Customer_Segment,Signup_Date
CUS100375,21,Female,Chennai,Returning,2025-02-13
CUS101908,61,Female,Delhi,Returning,2023-07-30
CUS104429,60,Female,Kolkata,New,2023-04-06
CUS107095,47,Female,Mumbai,Loyal,2024-02-29
CUS107174,56,Female,Pune,New,2025-01-19
CUS104027,63,Male,Ahmedabad,New,2024-02-06
CUS106461,63,Male,Kolkata,New,2024-04-11
CUS101604,42,Female,Pune,Loyal,2025-06-18
CUS101118,45,Male,Pune,New,2024-08-17
CUS103677,24,Female,Kolkata,Loyal,2024-09-04
CUS103490,51,Female,Kolkata,New,2024-02-14
CUS107967,58,Female,Mumbai,New,2024-01-28
CUS106039,42,Male,Kolkata,Loyal,2023-10-31
CUS102958,32,Female,Delhi,New,2024-02-05
CUS101994,45,Male,Mumbai,New,2023-06-30
CUS107128,33,Male,Bengaluru,Returning,2023-09-07
CUS102376,54,Male,Ahmedabad,New,2025-04-06
CUS107510,37,Female,Ahmedabad,New,2024-07-10
CUS101342,22,Female,Ahmedabad,Returning,2023-09-11
CUS100320,59,Female,Mumbai,Loyal,2024-01-13
CUS101619,23,Female,Chennai,Returning,2025-01-10
CUS103713,30,Female,Chennai,New,2024-11-29
CUS107507,46,Male,Chennai,New,2024-05-06
CUS102060,41,Male,Mumbai,High Value,2025-03-11
CUS102219,56,Male,Bengaluru,New,2023-12-22
CUS101673,49,Female,Pune,New,2023-11-03
CUS106038,38,Male,Chennai,New,2025-03-28
CUS100260,43,Male,Kolkata,Returning,2025-06-09
CUS107243,31,Female,Pune,High Value,2023-10-22
CUS102039,59,Female,Chennai,New,2023-03-09
CUS104785,45,Female,Ahmedabad,Loyal,2025-02-02
CUS100901,47,Female,Bengaluru,New,2025-05-25
CUS103744,41,Male,Mumbai,Returning,2025-03-31
CUS106402,40,Male,Kolkata,New,2024-08-07
CUS102026,59,Female,Delhi,Returning,2023-08-18
CUS104234,37,Female,Kolkata,Loyal,2023-03-10
CUS101917,34,Female,Mumbai,New,2024-05-28
CUS101828,24,Female,Delhi,New,2024-04-22
CUS101573,35,Female,Kolkata,New,2023-09-07
CUS104415,26,Male,Bengaluru,High Value,2024-12-11
CUS104749,39,Male,Mumbai,Returning,2025-05-08
CUS106233,25,Female,Pune,New,2024-01-14
CUS107197,52,Female,Pune,New,2023-12-25
CUS104654,49,Female,Chennai,New,2024-05-10
CUS106283,26,Male,Bengaluru,High Value,2023-04-25
CUS104208,30,Female,Pune,Returning,2025-01-10
CUS104627,33,Male,Delhi,Loyal,2025-04-17
CUS100224,47,Male,Delhi,High Value,2023-12-10
CUS100723,30,Female,Chennai,Returning,2023-03-15
CUS107457,56,Male,Ahmedabad,Loyal,2023-07-27
CUS101141,25,Male,Bengaluru,New,2024-11-20
CUS105529,52,Male,Pune,New,2023-03-13
CUS106469,56,Female,Bengaluru,High Value,2023-11-07
CUS105764,31,Female,Hyderabad,Loyal,2023-04-05
CUS107314,22,Male,Pune,New,2024-03-05
CUS105554,59,Female,Delhi,Loyal,2023-08-21
CUS107780,64,Male,Delhi,New,2023-06-14
CUS102762,44,Female,Bengaluru,Loyal,2025-04-24
CUS100846,35,Male,Pune,Loyal,2024-02-19
CUS104289,31,Female,Bengaluru,High Value,2023-09-27
CUS105560,33,Other,Kolkata,Loyal,2025-06-03
CUS106717,24,Male,Mumbai,Loyal,2024-06-28
CUS105042,56,Male,Hyderabad,High Value,2024-01-20
CUS106117,63,Female,Chennai,New,2024-01-01
CUS102551,44,Female,Kolkata,Returning,2023-06-21
CUS105725,43,Male,Pune,High Value,2024-09-14
CUS102928,27,Female,Pune,Returning,2023-02-06
CUS100117,65,Male,Chennai,New,2024-03-20
CUS100645,55,Female,Pune,Returning,2025-01-16
CUS105966,46,Female,Mumbai,Returning,2025-05-01
CUS100003,44,Female,Hyderabad,Loyal,2024-03-19
CUS104170,25,Female,Mumbai,Loyal,2024-08-20
CUS105851,56,Female,Mumbai,Loyal,2024-04-02
CUS100467,58,Female,Mumbai,Returning,2023-02-10
CUS100005,58,Male,Mumbai,Returning,2024-02-01
CUS105342,26,Female,Pune,Loyal,2024-08-26
CUS100919,31,Male,Hyderabad,New,2024-07-29
CUS102595,38,Female,Delhi,Loyal,2024-04-19
CUS104324,19,Male,Hyderabad,New,2023-09-11
CUS101063,47,Female,Pune,New,2023-10-19
CUS102590,24,Male,Delhi,Returning,2024-10-06
CUS100242,44,Female,Hyderabad,New,2023-12-18
CUS107138,41,Female,Chennai,New,2025-02-16
CUS101160,28,Female,Chennai,Loyal,2023-07-24
CUS102870,36,Male,Ahmedabad,Loyal,2023-11-10
CUS103735,32,Male,Chennai,New,2024-06-05
CUS107501,22,Female,Delhi,New,2023-02-14
CUS102397,43,Female,Kolkata,Loyal,2024-10-31
CUS103517,18,Male,Mumbai,High Value,2023-08-05
CUS103421,43,Male,Chennai,New,2023-12-02
CUS102563,41,Male,Kolkata,Returning,2024-01-10
CUS106767,62,Female,Hyderabad,Returning,2025-03-06
CUS105622,43,Male,Chennai,New,2023-08-22
CUS101605,41,Female,Mumbai,New,2023-01-28
CUS107903,58,Male,Mumbai,Returning,2023-11-12
CUS102324,36,Female,Hyderabad,Loyal,2024-04-02
CUS102709,33,Female,Pune,New,2024-10-17
CUS107207,36,Male,Kolkata,New,2023-01-31
CUS101312,47,Male,Kolkata,New,2024-04-29
CUS103448,39,Female,Bengaluru,Returning,2023-04-21
CUS103812,20,Female,Chennai,New,2023-07-30
CUS106085,37,Female,Chennai,New,2024-03-17
CUS107628,41,Male,Chennai,New,2024-07-16
CUS102362,39,Female,Mumbai,New,2024-01-25
CUS101975,40,Male,Mumbai,Loyal,2024-06-03
CUS103514,47,Female,Pune,Loyal,2023-05-26
CUS101761,51,Female,Bengaluru,New,2023-10-20
CUS105401,61,Male,Hyderabad,Returning,2024-05-29
CUS102739,60,Female,Delhi,Returning,2025-05-06
CUS105637,50,Female,Chennai,New,2023-07-03
CUS107638,48,Male,Kolkata,High Value,2023-11-30
CUS102472,63,Male,Pune,Returning,2024-10-21
CUS106738,51,Male,Bengaluru,Loyal,2024-09-26
CUS106891,21,Male,Pune,New,2025-05-29
CUS104007,29,Female,Kolkata,Returning,2023-09-21
CUS104718,45,Male,Delhi,New,2023-10-25
CUS106177,48,Female,Chennai,Returning,2024-06-12
CUS101493,36,Male,Kolkata,High Value,2024-09-03
CUS104206,31,Female,Bengaluru,New,2025-05-07
CUS106371,56,Female,Pune,New,2024-03-15
CUS102158,60,Female,Kolkata,New,2024-07-05
CUS101169,38,Female,Kolkata,Loyal,2025-01-09
CUS100232,55,Male,Pune,High Value,2023-06-29
CUS100066,43,Female,Mumbai,High Value,2023-11-19
CUS101603,56,Female,Mumbai,New,2023-07-22
CUS106168,37,Female,Delhi,New,2024-03-10
CUS103283,64,Male,Ahmedabad,Loyal,2023-05-30
CUS103596,44,Female,Kolkata,New,2024-10-11
CUS106288,22,Female,Pune,Returning,2024-05-25
CUS104632,40,Male,Ahmedabad,New,2024-03-03
CUS100125,61,Male,Kolkata,New,2024-05-20
CUS106229,33,Female,Mumbai,Returning,2024-09-05
CUS105350,58,Female,Bengaluru,New,2025-02-22
CUS101296,58,Female,Hyderabad,New,2024-09-12
CUS101976,56,Female,Mumbai,Loyal,2025-05-17
CUS107409,52,Male,Delhi,Returning,2023-12-14
CUS107351,26,Male,Chennai,New,2023-11-30
CUS102075,58,Male,Kolkata,New,2024-08-14
CUS104580,24,Female,Kolkata,New,2024-08-05
CUS105750,47,Male,Delhi,New,2025-05-03
CUS107745,53,Male,Chennai,Returning,2023-04-06
CUS103086,40,Female,Hyderabad,Loyal,2025-06-10
CUS107287,41,Male,Mumbai,Returning,2025-05-26
CUS106882,46,Female,Kolkata,Returning,2025-03-13
CUS107154,35,Male,Mumbai,Loyal,2024-09-24
CUS103345,59,Male,Mumbai,New,2024-11-27
CUS107325,23,Female,Delhi,Loyal,2024-08-16
CUS105870,51,Female,Bengaluru,Returning,2023-07-08
CUS106506,57,Female,Pune,New,2023-12-28
CUS102797,29,Female,Chennai,High Value,2025-01-14
CUS100918,31,Male,Chennai,Returning,2023-10-07
CUS101646,24,Female,Bengaluru,New,2025-05-25
CUS105122,28,Male,Pune,Returning,2023-10-15
CUS105126,51,Other,Hyderabad,Returning,2024-01-29
CUS104978,48,Male,Delhi,New,2024-03-14
CUS105431,56,Male,Mumbai,New,2024-10-29
CUS106842,43,Male,Delhi,New,2023-08-15
CUS104621,36,Female,Hyderabad,New,2024-01-22
CUS106809,26,Other,Pune,New,2023-01-31
CUS100364,24,Female,Chennai,New,2023-05-26
CUS103287,24,Male,Delhi,New,2023-08-11
CUS102125,50,Female,Bengaluru,Returning,2024-11-24
CUS104123,50,Female,Ahmedabad,New,2024-09-10
CUS104569,65,Male,Bengaluru,New,2024-06-25
CUS100525,60,Female,Mumbai,New,2024-09-29
CUS104821,25,Male,Ahmedabad,Loyal,2025-04-26
CUS100055,20,Other,Delhi,New,2024-08-17
CUS100638,37,Female,Pune,Loyal,2025-02-10
CUS100302,34,Male,Kolkata,New,2025-03-24
CUS102766,55,Male,Chennai,New,2025-03-19
CUS105811,34,Female,Delhi,Returning,2025-03-16
CUS101276,37,Male,Delhi,Returning,2024-11-17
CUS107747,25,Female,Kolkata,Returning,2024-05-18
CUS104720,23,Other,Hyderabad,Returning,2024-01-05
CUS102055,18,Male,Pune,New,2023-09-26
CUS105376,32,Female,Kolkata,Returning,2023-11-16
CUS106947,20,Female,Pune,Loyal,2023-11-11
CUS105145,52,Male,Kolkata,High Value,2023-09-23
CUS104432,61,Female,Mumbai,Returning,2023-02-21
CUS103644,31,Male,Pune,New,2024-08-24
CUS104143,57,Female,Delhi,Loyal,2024-11-30
CUS102878,22,Male,Delhi,New,2024-07-13
CUS104202,57,Male,Mumbai,New,2024-05-25
CUS106493,64,Female,Kolkata,New,2024-04-12
CUS105175,24,Female,Pune,Returning,2023-06-24
CUS102286,47,Male,Delhi,Returning,2024-07-29
CUS102261,32,Female,Kolkata,New,2023-04-07
CUS105240,55,Male,Ahmedabad,Returning,2024-08-21
CUS107299,41,Male,Pune,New,2024-12-15
CUS102296,42,Male,Delhi,New,2023-12-16
CUS106937,25,Female,Hyderabad,New,2024-09-07
CUS105932,53,Female,Bengaluru,Returning,2024-07-19
CUS101753,44,Other,Kolkata,New,2024-04-06
CUS105197,55,Male,Ahmedabad,New,2023-03-13
CUS101968,26,Female,Kolkata,Returning,2023-11-05
CUS107123,49,Male,Bengaluru,Returning,2024-10-02
CUS103117,23,Female,Kolkata,New,2024-07-03
CUS102393,60,Female,Hyderabad,Loyal,2024-05-04
CUS100523,33,Male,Chennai,Returning,2023-11-23
CUS106376,45,Male,Pune,High Value,2023-05-01
CUS106788,47,Female,Pune,New,2025-06-04
CUS106981,42,Male,Kolkata,Returning,2024-01-31
CUS105524,39,Female,Hyderabad,Loyal,2024-05-03
CUS106677,18,Male,Chennai,Loyal,2024-01-15
CUS103900,61,Female,Kolkata,Loyal,2024-10-18
CUS107644,62,Female,Delhi,New,2023-09-04
CUS104699,24,Other,Bengaluru,High Value,2024-10-03
CUS105585,19,Male,Mumbai,New,2024-04-25
CUS107239,27,Female,Kolkata,New,2023-05-21
CUS103122,34,Female,Bengaluru,Returning,2025-06-10
CUS106777,24,Male,Bengaluru,Returning,2023-12-01
CUS104156,44,Male,Hyderabad,New,2024-12-09
CUS101969,51,Female,Delhi,High Value,2023-02-10
CUS100671,60,Male,Bengaluru,Loyal,2025-03-12
CUS104188,51,Male,Kolkata,High Value,2024-09-12
CUS100666,65,Male,Kolkata,Loyal,2024-04-01
CUS101887,28,Male,Pune,High Value,2023-02-03
CUS103266,20,Female,Hyderabad,New,2023-09-05
CUS100280,21,Female,Chennai,New,2023-07-26
CUS101719,37,Male,Pune,Loyal,2024-05-16
CUS102947,39,Male,Kolkata,Returning,2025-05-15
CUS104455,50,Female,Bengaluru,Returning,2024-06-13
CUS100899,56,Male,Pune,Loyal,2023-02-09
CUS106031,56,Female,Hyderabad,New,2023-12-30
CUS106090,61,Male,Mumbai,Returning,2023-03-17
CUS107437,63,Male,Ahmedabad,New,2023-08-18
CUS106991,36,Male,Ahmedabad,Loyal,2023-05-21
CUS100760,38,Female,Kolkata,New,2023-06-20
CUS106254,34,Male,Hyderabad,New,2023-06-22
CUS101906,53,Female,Kolkata,Returning,2025-06-07
CUS104042,47,Female,Chennai,New,2023-06-09
CUS103823,52,Male,Kolkata,New,2025-03-31
CUS104138,20,Female,Chennai,Returning,2024-04-07
CUS103818,54,Female,Mumbai,New,2024-09-05
CUS106269,55,Female,Pune,Returning,2023-05-30
CUS104300,25,Male,Kolkata,Returning,2024-03-11
CUS105569,47,Male,Kolkata,Loyal,2025-06-16
CUS106196,30,Male,Mumbai,New,2023-11-21
CUS102593,18,Male,Ahmedabad,Returning,2024-04-16
CUS104164,34,Male,Mumbai,Returning,2025-02-09
CUS103031,41,Female,Mumbai,Loyal,2023-02-01
CUS105971,38,Female,Chennai,High Value,2024-10-28
CUS103579,41,Female,Pune,New,2024-03-01
CUS102832,27,Female,Ahmedabad,Loyal,2025-03-30
CUS105449,34,Male,Pune,New,2024-07-12
CUS103472,22,Female,Ahmedabad,New,2023-10-18
CUS106327,50,Male,Ahmedabad,Returning,2023-12-17
CUS100137,53,Male,Delhi,New,2024-01-19
CUS107043,51,Male,Pune,Returning,2024-05-20
CUS104892,41,Female,Chennai,New,2023-12-09
CUS102180,38,Male,Kolkata,High Value,2024-08-27
CUS102128,38,Male,Mumbai,Returning,2023-11-07
CUS103177,22,Female,Kolkata,High Value,2023-01-12
CUS104854,58,Female,Pune,New,2023-12-11
CUS104637,53,Female,Pune,Loyal,2025-05-09
CUS105115,36,Female,Hyderabad,New,2024-06-03
CUS107150,33,Male,Ahmedabad,Returning,2023-03-29
CUS107127,32,Female,Delhi,Loyal,2023-06-22
CUS104261,47,Male,Bengaluru,High Value,2024-06-15
CUS104344,32,Female,Delhi,Returning,2024-04-13
CUS101331,20,Male,Bengaluru,High Value,2023-05-10
CUS102017,33,Male,Delhi,New,2023-04-30
CUS104542,27,Male,Bengaluru,New,2023-04-26
CUS102482,38,Male,Delhi,Returning,2024-01-07
CUS107002,42,Male,Hyderabad,Loyal,2025-05-11
CUS101358,58,Male,Hyderabad,Loyal,2023-02-03
CUS106941,30,Female,Delhi,Loyal,2023-05-20
CUS106241,28,Female,Kolkata,New,2025-01-11
CUS101329,19,Male,Bengaluru,Loyal,2024-10-16
CUS106881,22,Male,Mumbai,New,2023-05-23
CUS102150,58,Male,Pune,New,2023-08-20
CUS104530,31,Male,Delhi,Loyal,2023-01-09
CUS102122,54,Male,Pune,Returning,2024-06-14
CUS104673,31,Male,Kolkata,New,2024-11-12
CUS103981,47,Male,Pune,New,2024-12-15
CUS106996,43,Female,Chennai,New,2025-05-09
CUS101252,30,Male,Chennai,New,2024-11-15
CUS103278,50,Other,Bengaluru,Loyal,2025-04-04
CUS107062,37,Male,Ahmedabad,Returning,2023-09-23
CUS103374,47,Female,Chennai,New,2025-06-18
CUS102814,47,Female,Chennai,High Value,2025-03-09
CUS104719,38,Male,Hyderabad,New,2025-01-21
CUS106544,60,Male,Chennai,New,2025-03-30
CUS101848,26,Other,Delhi,Loyal,2023-06-23
CUS104858,65,Female,Bengaluru,Loyal,2024-06-20
CUS103037,24,Male,Mumbai,Returning,2025-03-24
CUS100388,55,Female,Mumbai,New,2024-06-24
CUS100235,32,Male,Chennai,Loyal,2024-12-20
CUS101077,48,Female,Chennai,New,2025-02-24
CUS101984,51,Male,Delhi,Returning,2023-09-08
CUS104363,56,Male,Pune,Loyal,2023-02-01
CUS103962,37,Male,Delhi,New,2023-11-03
CUS100770,21,Male,Bengaluru,Loyal,2023-12-19
CUS102165,56,Female,Ahmedabad,Returning,2023-07-20
CUS104533,33,Female,Hyderabad,Loyal,2024-02-15
CUS100673,36,Female,Ahmedabad,New,2023-03-20
CUS100249,34,Female,Pune,New,2024-10-30
CUS106297,47,Female,Delhi,New,2025-03-22
CUS101574,58,Male,Bengaluru,New,2023-04-16
CUS106238,43,Female,Hyderabad,New,2023-01-29
CUS103419,34,Female,Bengaluru,Loyal,2023-04-30
CUS102081,60,Male,Delhi,Loyal,2024-09-16
CUS101823,47,Male,Chennai,Returning,2023-02-07
CUS107588,19,Male,Kolkata,New,2023-04-30
CUS104544,27,Male,Hyderabad,Returning,2024-08-14
CUS105565,51,Male,Delhi,New,2024-10-18
CUS100716,64,Female,Pune,Returning,2024-03-14
CUS107316,50,Male,Kolkata,Returning,2025-01-25
CUS107656,39,Male,Bengaluru,Loyal,2023-02-08
CUS102048,42,Female,Delhi,New,2023-02-18
CUS105997,25,Female,Hyderabad,New,2024-01-26
CUS106600,35,Male,Kolkata,Loyal,2025-03-18
CUS105264,26,Male,Chennai,New,2023-10-23
CUS104178,50,Female,Chennai,High Value,2024-12-31
CUS104809,31,Male,Ahmedabad,New,2024-11-14
CUS102724,19,Female,Hyderabad,New,2024-07-15
CUS107413,59,Other,Hyderabad,High Value,2024-12-10
CUS107140,33,Male,Chennai,High Value,2025-04-23
CUS107190,34,Female,Kolkata,New,2025-04-07
CUS101460,31,Male,Chennai,New,2024-08-11
CUS106914,58,Female,Kolkata,New,2023-09-13
CUS105989,51,Female,Ahmedabad,New,2024-07-29
CUS101668,37,Male,Delhi,New,2023-04-12
CUS102756,27,Female,Hyderabad,New,2024-07-22
CUS102000,39,Female,Mumbai,Loyal,2025-01-07
CUS104571,53,Male,Ahmedabad,Returning,2023-08-17
CUS104613,29,Other,Pune,New,2023-06-25
CUS107622,65,Male,Kolkata,New,2023-01-14
CUS100404,37,Female,Pune,High Value,2024-07-19
CUS100384,58,Male,Bengaluru,Loyal,2025-05-06
CUS107364,53,Male,Chennai,High Value,2023-03-02
CUS102152,50,Female,Ahmedabad,Returning,2024-10-05
CUS101633,42,Male,Pune,High Value,2023-10-12
CUS107514,26,Female,Ahmedabad,High Value,2025-04-29
CUS105580,21,Male,Bengaluru,Returning,2023-12-08
CUS104784,61,Male,Chennai,Returning,2023-08-04
CUS107379,30,Male,Kolkata,Returning,2023-09-06
CUS106970,30,Male,Hyderabad,Loyal,2023-06-25
CUS103925,63,Female,Bengaluru,Loyal,2024-01-25
CUS105336,28,Female,Hyderabad,Returning,2025-04-27
CUS104158,61,Male,Hyderabad,High Value,2023-02-22
CUS104948,43,Female,Kolkata,New,2023-06-18
CUS105898,47,Female,Pune,New,2024-01-23
CUS107436,42,Male,Hyderabad,Loyal,2024-08-22
CUS105358,21,Female,Chennai,High Value,2023-04-28
CUS100223,60,Female,Kolkata,New,2024-12-15
CUS102193,37,Female,Mumbai,High Value,2024-04-10
CUS103136,41,Male,Pune,Returning,2023-12-24
CUS104469,54,Male,Ahmedabad,Loyal,2024-02-19
CUS101824,49,Female,Pune,New,2023-12-27
CUS107533,44,Male,Hyderabad,Loyal,2025-05-05
CUS105124,20,Male,Bengaluru,New,2023-03-18
CUS104972,36,Male,Bengaluru,Loyal,2024-01-20
CUS100797,61,Female,Ahmedabad,Returning,2024-10-23
CUS102871,28,Female,Ahmedabad,New,2024-05-28
CUS100009,24,Male,Bengaluru,Returning,2024-05-25
CUS106593,50,Other,Pune,Returning,2025-05-12
CUS101944,35,Other,Delhi,Loyal,2024-12-03
CUS101838,58,Male,Mumbai,High Value,2023-04-22
CUS104804,24,Female,Mumbai,Loyal,2024-03-22
CUS100255,65,Male,Chennai,Returning,2024-02-21
CUS107026,41,Male,Hyderabad,New,2025-03-23
CUS105713,21,Male,Ahmedabad,Loyal,2025-02-13
CUS104485,48,Female,Hyderabad,Returning,2023-12-30
CUS107388,51,Female,Mumbai,Loyal,2025-02-04
CUS101581,55,Male,Delhi,New,2025-03-23
CUS102956,50,Male,Bengaluru,New,2023-04-08
CUS100924,56,Male,Kolkata,Returning,2024-01-09
CUS107885,55,Male,Hyderabad,Returning,2024-06-01
CUS107269,55,Female,Kolkata,High Value,2023-01-12
CUS102508,49,Female,Delhi,New,2023-08-26
CUS106132,42,Male,Kolkata,New,2024-06-10
CUS105024,57,Female,Kolkata,Loyal,2023-09-13
CUS105320,43,Male,Delhi,Returning,2023-05-06
CUS107102,53,Male,Kolkata,High Value,2025-02-04
CUS106645,50,Male,Bengaluru,New,2024-07-18
CUS106042,47,Female,Delhi,High Value,2023-10-06
CUS103775,51,Female,Mumbai,Returning,2023-11-10
CUS104835,18,Male,Delhi,Returning,2024-06-16
CUS104136,55,Female,Bengaluru,High Value,2024-05-31
CUS104964,46,Female,Kolkata,New,2023-01-24
CUS102779,39,Male,Hyderabad,New,2024-08-18
CUS100539,65,Female,Delhi,New,2023-04-22
CUS102745,61,Female,Ahmedabad,Loyal,2024-08-16
CUS107371,59,Female,Bengaluru,High Value,2024-02-25
CUS107492,61,Female,Ahmedabad,Loyal,2024-11-08
CUS106819,32,Male,Ahmedabad,New,2023-08-17
CUS105467,52,Other,Chennai,High Value,2023-06-25
CUS101145,47,Male,Mumbai,Returning,2024-05-01
CUS105127,54,Other,Mumbai,Loyal,2025-02-10
CUS104468,28,Female,Ahmedabad,Returning,2023-02-17
CUS100667,36,Female,Ahmedabad,New,2024-02-16
CUS103019,34,Female,Mumbai,New,2024-03-07
CUS100357,49,Female,Bengaluru,High Value,2024-05-07
CUS105063,64,Male,Kolkata,New,2025-06-08
CUS102831,64,Female,Chennai,High Value,2025-06-07
CUS102783,47,Female,Hyderabad,New,2023-04-26
CUS101353,33,Female,Kolkata,New,2024-06-27
CUS105131,50,Other,Chennai,Returning,2024-02-16
CUS107114,25,Male,Hyderabad,Returning,2024-12-27
CUS100470,31,Male,Ahmedabad,New,2025-06-14
CUS102703,54,Female,Kolkata,Loyal,2023-10-05
CUS103330,23,Male,Pune,New,2024-10-01
CUS103637,65,Female,Pune,Loyal,2024-10-05
CUS101396,43,Male,Delhi,New,2025-05-03
CUS103584,33,Female,Ahmedabad,Loyal,2024-01-26
CUS107358,30,Male,Hyderabad,New,2023-09-13
CUS105262,49,Female,Chennai,Loyal,2023-02-24
CUS105645,46,Male,Chennai,New,2025-04-18
CUS103376,46,Female,Ahmedabad,New,2024-01-20
CUS101256,39,Female,Mumbai,High Value,2025-04-01
CUS106190,32,Female,Chennai,New,2025-04-24
CUS103512,21,Female,Bengaluru,Loyal,2023-03-22
CUS105651,33,Male,Kolkata,New,2024-06-06
CUS105778,38,Other,Mumbai,New,2024-02-18
CUS101250,21,Female,Mumbai,Loyal,2023-09-05
CUS105795,33,Female,Hyderabad,Returning,2024-01-26
CUS105348,50,Male,Delhi,Returning,2024-04-01
CUS107874,61,Female,Ahmedabad,Loyal,2023-02-21
CUS104298,41,Male,Pune,Loyal,2024-10-17
CUS103284,45,Other,Bengaluru,New,2023-06-27
CUS102933,41,Male,Ahmedabad,New,2025-04-21
CUS104175,34,Male,Hyderabad,New,2023-08-21
CUS105268,40,Male,Ahmedabad,Returning,2024-03-18
CUS104910,20,Female,Mumbai,New,2024-12-02
CUS101852,25,Male,Ahmedabad,New,2023-12-08
CUS106316,41,Female,Delhi,New,2025-02-19
CUS106815,22,Male,Delhi,New,2024-02-22
CUS107674,53,Female,Bengaluru,Returning,2024-03-04
CUS107974,64,Female,Ahmedabad,Loyal,2025-05-30
CUS102105,63,Male,Chennai,New,2024-02-08
CUS100133,59,Male,Chennai,New,2024-12-09
CUS105236,55,Male,Pune,New,2023-06-16
CUS105029,47,Female,Ahmedabad,Loyal,2023-11-16
CUS100928,55,Female,Kolkata,Loyal,2023-11-09
CUS100823,29,Female,Pune,New,2025-01-17
CUS107454,41,Male,Kolkata,High Value,2025-02-15
CUS101531,62,Male,Pune,High Value,2024-11-16
CUS101214,52,Male,Pune,Returning,2024-03-24
CUS100504,48,Male,Pune,Returning,2024-01-14
CUS104285,25,Female,Kolkata,New,2024-11-15
CUS106491,62,Male,Mumbai,Loyal,2024-11-05
CUS101996,23,Male,Pune,New,2024-08-26
CUS106530,20,Other,Ahmedabad,Loyal,2023-09-11
CUS103072,61,Female,Kolkata,Returning,2024-07-29
CUS101958,31,Male,Kolkata,High Value,2023-07-01
CUS101384,40,Female,Chennai,High Value,2024-03-26
CUS100894,44,Female,Ahmedabad,New,2024-03-11
CUS104924,40,Other,Mumbai,New,2023-08-09
CUS100455,19,Male,Delhi,New,2025-05-25
CUS106619,31,Male,Kolkata,New,2025-01-18
CUS105779,57,Male,Ahmedabad,Returning,2024-09-28
CUS103709,46,Male,Chennai,Returning,2024-10-30
CUS107567,20,Male,Hyderabad,New,2024-11-23
CUS104849,30,Male,Hyderabad,New,2024-08-13
CUS104748,23,Male,Hyderabad,New,2024-07-20
CUS104268,32,Female,Hyderabad,New,2023-03-03
CUS103522,33,Female,Ahmedabad,New,2024-02-25
CUS107293,22,Male,Hyderabad,New,2024-04-16
CUS104134,56,Male,Delhi,Returning,2023-08-05
CUS103602,51,Male,Chennai,Returning,2025-01-08
CUS100713,31,Female,Delhi,New,2023-01-25
CUS104186,44,Other,Chennai,Returning,2025-03-02
CUS102214,27,Male,Ahmedabad,New,2025-04-26
CUS105301,27,Male,Mumbai,High Value,2023-06-28
CUS102923,39,Female,Chennai,New,2025-05-31
CUS107433,19,Male,Hyderabad,Returning,2025-01-01
CUS101810,25,Female,Pune,Returning,2024-04-18
CUS103486,51,Male,Pune,New,2024-01-17
CUS103141,42,Female,Kolkata,Loyal,2023-08-23
CUS101827,63,Male,Hyderabad,New,2023-07-16
CUS101155,55,Male,Kolkata,High Value,2024-06-03
CUS101324,36,Female,Hyderabad,High Value,2025-01-05
CUS104312,56,Male,Pune,Returning,2023-03-21
CUS100510,53,Male,Delhi,Returning,2023-09-30
CUS101680,24,Male,Pune,Returning,2023-07-30
CUS100499,46,Female,Delhi,Loyal,2024-11-13
CUS107440,45,Female,Delhi,New,2023-05-09
CUS101856,54,Female,Hyderabad,Returning,2023-07-15
CUS101388,19,Female,Delhi,Returning,2023-01-01
CUS105615,46,Male,Bengaluru,New,2024-03-14
CUS103719,44,Female,Chennai,High Value,2024-01-21
CUS102386,43,Male,Chennai,High Value,2024-02-28
CUS105541,62,Male,Hyderabad,New,2024-05-28
CUS103236,64,Male,Bengaluru,New,2023-06-15
CUS106172,55,Female,Chennai,New,2023-03-31
CUS101540,58,Male,Ahmedabad,Loyal,2023-02-07
CUS101217,41,Female,Hyderabad,Loyal,2025-05-22
CUS102681,42,Male,Chennai,New,2024-12-09
CUS102993,63,Male,Kolkata,Loyal,2023-10-16
CUS105512,35,Female,Hyderabad,Returning,2024-07-08
CUS106313,32,Female,Kolkata,New,2023-06-10
CUS101191,33,Female,Kolkata,New,2024-04-16
CUS105772,50,Female,Mumbai,Returning,2023-03-05
CUS105293,52,Female,Mumbai,New,2024-09-29
CUS101542,22,Male,Bengaluru,High Value,2024-02-19
CUS103301,23,Male,Mumbai,High Value,2024-02-12
CUS103324,30,Female,Kolkata,Loyal,2024-04-07
CUS107056,57,Male,Delhi,Returning,2023-11-16
CUS102539,22,Female,Kolkata,New,2024-05-02
CUS100953,50,Male,Chennai,New,2024-09-25
CUS107241,43,Female,Pune,New,2023-03-25
CUS107176,44,Male,Chennai,New,2023-10-12
CUS106731,50,Male,Mumbai,Loyal,2023-03-31
CUS104846,53,Female,Hyderabad,Loyal,2024-06-30
CUS106801,21,Male,Bengaluru,New,2025-01-11
CUS104330,19,Female,Hyderabad,New,2024-07-12
CUS100732,50,Female,Delhi,Returning,2023-03-15
CUS105334,29,Male,Bengaluru,New,2023-04-02
CUS107330,61,Male,Delhi,Returning,2025-02-14
CUS101156,29,Male,Bengaluru,New,2023-03-31
CUS103294,32,Female,Pune,Loyal,2024-01-02
CUS106541,45,Female,Chennai,New,2024-08-19
