Record_ID,Campaign_ID,Customer_ID,Date,Impressions,Clicks,Conversions,Spend,Revenue,Device,Audience_Type,CTR_Pct,Conversion_Rate_Pct,ROAS
REC1017264,CMP1036,CUS100581,2024-08-15,4945,568,97,6132.28,71740.8,Mobile,Lookalike,11.49,17.08,11.7
REC1023131,CMP1021,CUS106576,2025-11-20,95622,9233,811,93160.59,806625.68,Desktop,Lookalike,9.66,8.78,8.66
REC1033165,CMP1105,CUS102962,2025-02-15,38649,2436,40,23094.03,40625.68,Mobile,Lookalike,6.3,1.64,1.76
REC1023956,CMP1061,CUS101577,2024-11-15,81113,8590,148,59901.28,171204,Mobile,Prospecting,10.59,1.72,2.86
REC1019122,CMP1093,CUS101591,2024-09-11,20733,1527,195,3601.96,183865.87,Desktop,Prospecting,7.37,12.77,51.05
REC1013439,CMP1005,CUS104030,2025-04-16,61324,5502,1020,68522.81,186648.09,Mobile,Retargeting,8.97,18.54,2.72
REC1001467,CMP1109,CUS106621,2025-04-28,71117,3126,582,28283.42,513976.19,Desktop,Prospecting,4.4,18.62,18.17
REC1008154,CMP1009,CUS106714,2025-04-13,43022,2234,245,12130.1,125129.42,Mobile,Prospecting,5.19,10.97,10.32
REC1033481,CMP1022,CUS100520,2025-08-10,83008,8503,368,130090.38,156369.58,Desktop,Prospecting,10.24,4.33,1.2
REC1013833,CMP1050,CUS104936,2024-08-12,68437,4045,316,36585.68,188901.24,Mobile,Prospecting,5.91,7.81,5.16
REC1022921,CMP1034,CUS107713,2025-11-23,21411,146,7,405.89,6652.25,Mobile,Prospecting,0.68,4.79,16.39
REC1012153,CMP1010,CUS105632,2025-07-21,85842,8010,92,72981.05,63613.51,Mobile,Retargeting,9.33,1.15,0.87
REC1016836,CMP1021,CUS106937,2024-01-26,94644,8518,1583,98619.22,536236.35,Desktop,Prospecting,9,18.58,5.44
REC1012236,CMP1079,CUS102352,2025-10-16,67846,7608,661,105363.25,418641.95,Desktop,Retargeting,11.21,8.69,3.97
REC1004137,CMP1034,CUS101615,2025-01-10,57165,2547,389,17779.84,536653.45,Mobile,Lookalike,4.46,15.27,30.18
REC1019423,CMP1044,CUS105264,2025-06-19,41201,4438,756,69861.43,133861.64,Mobile,Prospecting,10.77,17.03,1.92
REC1013065,CMP1072,CUS103618,2025-11-06,99463,2754,317,18724.61,312640.15,Desktop,Prospecting,2.77,11.51,16.7
REC1004150,CMP1066,CUS100841,2025-06-29,61987,1912,320,24753.27,231462.54,Mobile,Prospecting,3.08,16.74,9.35
REC1006468,CMP1033,CUS106820,2024-02-04,10341,73,6,1251.44,2944.24,Mobile,Prospecting,0.71,8.22,2.35
REC1014017,CMP1062,CUS103283,2024-09-29,92589,7860,303,24463.19,443260.33,Mobile,Prospecting,8.49,3.85,18.12
REC1034348,CMP1031,CUS101632,2025-05-27,29296,2185,57,18764.42,73246.58,Mobile,Lookalike,7.46,2.61,3.9
REC1016963,CMP1035,CUS107326,2024-09-11,48956,3355,525,17257.98,750694.68,Mobile,Prospecting,6.85,15.65,43.5
REC1006571,CMP1045,CUS103567,2025-05-01,33634,2691,516,46727.92,252174.35,Mobile,Lookalike,8,19.18,5.4
REC1028408,CMP1026,CUS103620,2024-02-09,58726,3418,150,7595.1,64972.74,Mobile,Prospecting,5.82,4.39,8.55
REC1015366,CMP1016,CUS106990,2024-06-25,5502,88,4,1479.86,5790.99,Desktop,Prospecting,1.6,4.55,3.91
REC1023851,CMP1078,CUS102129,2024-11-08,70460,4673,298,39181.48,284978.4,Desktop,Prospecting,6.63,6.38,7.27
REC1000364,CMP1115,CUS107892,2024-09-18,24899,1593,66,4933.88,10351.96,Tablet,Prospecting,6.4,4.14,2.1
REC1032359,CMP1008,CUS105804,2025-09-25,53297,1885,111,33680.94,120264.98,Tablet,Prospecting,3.54,5.89,3.57
REC1015155,CMP1001,CUS104904,2025-09-14,42252,2499,285,44364.6,328492.69,Desktop,Lookalike,5.91,11.4,7.4
REC1013779,CMP1110,CUS102503,2024-04-04,35356,662,106,6745.16,85903.61,Mobile,Prospecting,1.87,16.01,12.74
REC1000867,CMP1019,CUS107633,2025-02-18,2299,68,8,258.71,1796.44,Desktop,Retargeting,2.96,11.76,6.94
REC1027043,CMP1039,CUS104642,2025-07-31,92891,7365,954,57969.56,258763.95,Tablet,Prospecting,7.93,12.95,4.46
REC1020541,CMP1023,CUS100251,2024-05-20,7907,156,25,1979.92,16785.79,Mobile,Prospecting,1.97,16.03,8.48
REC1022733,CMP1100,CUS106127,2025-07-10,84870,447,72,3577.55,86081.33,Desktop,Retargeting,0.53,16.11,24.06
REC1015761,CMP1023,CUS102704,2024-07-26,92949,1926,43,23643.98,62777.78,Tablet,Prospecting,2.07,2.23,2.66
REC1024620,CMP1105,CUS100021,2024-11-27,74507,3488,384,61744.44,377479.11,Mobile,Lookalike,4.68,11.01,6.11
REC1000402,CMP1028,CUS102562,2025-09-15,93476,7660,1462,28567.36,1922315.75,Tablet,Retargeting,8.19,19.09,67.29
REC1004428,CMP1101,CUS102029,2024-09-19,50424,5684,479,50278.49,419715.6,Mobile,Prospecting,11.27,8.43,8.35
REC1034951,CMP1101,CUS102390,2025-03-13,2117,140,9,280.65,9165.07,Mobile,Retargeting,6.61,6.43,32.66
REC1003057,CMP1018,CUS105303,2024-06-03,97662,8489,1405,68431.76,2013228.46,Mobile,Prospecting,8.69,16.55,29.42
REC1034669,CMP1031,CUS102165,2024-08-12,20234,979,59,8848.18,49152.1,Mobile,Retargeting,4.84,6.03,5.56
REC1026574,CMP1119,CUS106611,2024-04-19,38980,2726,254,12779.97,56680.8,Tablet,Lookalike,6.99,9.32,4.44
REC1007060,CMP1048,CUS100216,2025-09-13,6698,762,94,3465.15,16322.65,Mobile,Prospecting,11.38,12.34,4.71
REC1016548,CMP1038,CUS105388,2024-04-14,76519,8198,546,80450.67,802688.2,Tablet,Lookalike,10.71,6.66,9.98
REC1014863,CMP1103,CUS104903,2025-09-29,21354,2074,153,30320.55,188318.54,Mobile,Lookalike,9.71,7.38,6.21
REC1023195,CMP1066,CUS102282,2024-12-21,23599,1643,77,4209.02,90433.97,Mobile,Lookalike,6.96,4.69,21.49
REC1010390,CMP1079,CUS101607,2025-09-23,24435,1692,242,11150.88,22736.05,Tablet,Retargeting,6.92,14.3,2.04
REC1028878,CMP1095,CUS102246,2024-01-26,77197,8238,1106,146834.89,1586153.92,Mobile,Prospecting,10.67,13.43,10.8
REC1011347,CMP1056,CUS102026,2024-05-19,62114,396,18,7062.03,16991.76,Mobile,Prospecting,0.64,4.55,2.41
REC1012212,CMP1090,CUS104037,2024-06-06,93745,6030,1201,20343.99,1762181.59,Desktop,Prospecting,6.43,19.92,86.62
REC1003317,CMP1055,CUS105547,2024-01-20,35381,3504,448,43643.1,429372.36,Desktop,Prospecting,9.9,12.79,9.84
REC1012118,CMP1019,CUS100165,2025-10-07,51425,5174,249,25275.24,135971.91,Mobile,Prospecting,10.06,4.81,5.38
REC1007865,CMP1115,CUS105960,2024-08-22,87720,8494,684,39217.47,319281.56,Mobile,Prospecting,9.68,8.05,8.14
REC1023595,CMP1084,CUS105718,2025-09-29,92313,9024,1251,80587.99,261544.46,Desktop,Prospecting,9.78,13.86,3.25
REC1012126,CMP1064,CUS105764,2024-05-30,43824,3176,458,31311.55,675873.63,Mobile,Retargeting,7.25,14.42,21.59
REC1006851,CMP1027,CUS107389,2024-01-06,9132,679,32,3676.64,45775.57,Mobile,Prospecting,7.44,4.71,12.45
REC1018231,CMP1041,CUS104678,2025-11-05,56658,3334,298,31119.28,109186.7,Mobile,Prospecting,5.88,8.94,3.51
REC1017718,CMP1095,CUS105752,2024-06-05,95481,9205,1172,86211.82,594153.01,Mobile,Prospecting,9.64,12.73,6.89
REC1025163,CMP1014,CUS107836,2024-09-21,61314,3409,627,11682.63,751077.93,Tablet,Prospecting,5.56,18.39,64.29
REC1023344,CMP1059,CUS107354,2025-08-25,36215,242,2,3136.77,1420.58,Mobile,Prospecting,0.67,0.83,0.45
REC1032958,CMP1044,CUS102159,2024-07-18,14903,714,91,8437.8,90325.42,Desktop,Retargeting,4.79,12.75,10.7
REC1025329,CMP1027,CUS105920,2025-08-06,46507,469,41,7716.06,22231.99,Mobile,Lookalike,1.01,8.74,2.88
REC1027640,CMP1042,CUS101505,2025-03-11,60728,1828,162,7814.79,158891,Mobile,Prospecting,3.01,8.86,20.33
REC1005233,CMP1047,CUS107297,2025-11-26,28636,2584,492,41196.93,573993.98,Desktop,Lookalike,9.02,19.04,13.93
REC1006997,CMP1081,CUS104526,2025-05-15,53824,1573,244,5441.22,52751.02,Mobile,Prospecting,2.92,15.51,9.69
REC1000706,CMP1041,CUS100371,2024-01-24,66297,677,6,10114.79,5285.71,Mobile,Lookalike,1.02,0.89,0.52
REC1003491,CMP1022,CUS103750,2024-09-21,19027,1064,176,11068.02,52961.32,Desktop,Lookalike,5.59,16.54,4.79
REC1015339,CMP1097,CUS105018,2025-08-07,83996,2129,21,18326.25,4409.3,Mobile,Lookalike,2.53,0.99,0.24
REC1004573,CMP1041,CUS107920,2025-02-11,6107,560,103,1961.95,26593.39,Tablet,Prospecting,9.17,18.39,13.55
REC1013247,CMP1009,CUS105761,2024-01-14,12629,1441,115,21052.33,19925.56,Mobile,Prospecting,11.41,7.98,0.95
REC1015823,CMP1083,CUS106208,2025-08-30,58424,4504,416,56409.23,318428.64,Mobile,Prospecting,7.71,9.24,5.64
REC1033040,CMP1073,CUS103574,2024-02-08,6052,724,96,6299.17,136712.12,Desktop,Prospecting,11.96,13.26,21.7
REC1024090,CMP1088,CUS103000,2025-05-15,75025,8037,420,129610.69,556985.21,Mobile,Retargeting,10.71,5.23,4.3
REC1007054,CMP1113,CUS100230,2025-10-29,10071,1099,26,14923.92,27572.86,Mobile,Retargeting,10.91,2.37,1.85
REC1005580,CMP1087,CUS106796,2025-11-15,85518,4515,601,28012.28,741657.22,Mobile,Prospecting,5.28,13.31,26.48
REC1028014,CMP1087,CUS104774,2025-10-23,20365,644,72,6955.71,107064.46,Mobile,Retargeting,3.16,11.18,15.39
REC1003151,CMP1000,CUS106174,2024-09-21,78392,7216,336,99389.26,84135.4,Desktop,Lookalike,9.21,4.66,0.85
REC1006617,CMP1106,CUS107591,2025-08-16,18590,1144,204,7680.27,43777.45,Tablet,Retargeting,6.15,17.83,5.7
REC1011991,CMP1007,CUS107002,2025-01-30,74738,4740,515,35910.93,269737.28,Mobile,Lookalike,6.34,10.86,7.51
REC1004022,CMP1112,CUS106756,2024-10-01,58399,5342,792,17386.39,911515.9,Tablet,Prospecting,9.15,14.83,52.43
REC1030706,CMP1069,CUS100438,2024-09-16,84184,8782,691,87032.53,223988.22,Mobile,Prospecting,10.43,7.87,2.57
REC1025650,CMP1027,CUS102077,2025-06-20,66938,5334,404,76603.77,554780.48,Mobile,Retargeting,7.97,7.57,7.24
REC1002607,CMP1110,CUS101095,2025-09-11,23725,2502,460,30326.38,75440.3,Mobile,Prospecting,10.55,18.39,2.49
REC1021671,CMP1052,CUS107531,2025-08-15,43337,1941,112,21850.65,146862.76,Mobile,Prospecting,4.48,5.77,6.72
REC1011630,CMP1046,CUS107395,2024-10-07,43507,2792,55,32261.13,24414.69,Mobile,Prospecting,6.42,1.97,0.76
REC1009118,CMP1006,CUS104727,2025-01-14,53711,2884,252,31511.84,320949.09,Desktop,Lookalike,5.37,8.74,10.19
REC1032783,CMP1051,CUS101740,2025-02-04,70169,394,41,652.7,33629.99,Desktop,Retargeting,0.56,10.41,51.52
REC1009182,CMP1083,CUS100850,2024-05-11,67191,7650,614,60976.67,891199.02,Desktop,Retargeting,11.39,8.03,14.62
REC1002429,CMP1037,CUS102032,2025-06-30,55337,5576,569,97954.1,213656.29,Desktop,Prospecting,10.08,10.2,2.18
REC1016630,CMP1098,CUS104706,2025-10-02,49901,1368,140,21432.56,81640.11,Tablet,Lookalike,2.74,10.23,3.81
REC1003815,CMP1110,CUS102474,2025-11-09,52614,4401,663,14175.21,594321.17,Mobile,Prospecting,8.36,15.06,41.93
REC1029853,CMP1074,CUS101180,2025-10-09,76826,2372,401,56155.7,368015.57,Desktop,Retargeting,6.25,8.35,6.55
REC1034291,CMP1047,CUS107074,2025-11-12,45343,2826,133,4428.65,108428.43,Desktop,Prospecting,6.23,4.71,24.48
REC1025473,CMP1066,CUS101683,2025-11-14,29226,2986,54,4833.07,41608.21,Tablet,Prospecting,10.22,1.81,8.61
REC1018646,CMP1039,CUS103151,2025-05-06,54664,1494,20,10814.33,3519.97,Mobile,Retargeting,2.73,1.34,0.33
REC1026822,CMP1090,CUS103926,2024-03-25,35211,1268,50,17878.27,4760.53,Tablet,Prospecting,3.6,3.94,0.27
REC1000835,CMP1059,CUS104185,2024-04-10,6098,608,20,9975.23,3193.77,Mobile,Retargeting,9.97,3.29,0.32
REC1013256,CMP1060,CUS101863,2025-06-25,91097,6271,1053,31755.29,1532387.28,Mobile,Prospecting,6.88,16.79,48.26
REC1008624,CMP1107,CUS105729,2025-11-03,25938,1859,172,10078.91,228896.22,Desktop,Prospecting,7.17,9.25,22.71
REC1032038,CMP1010,CUS103671,2024-08-23,96173,3425,351,45609.86,321866.72,Desktop,Prospecting,3.56,10.25,7.06
REC1001173,CMP1059,CUS106359,2025-11-22,1901,208,37,3065.88,35860.9,Desktop,Prospecting,10.94,17.79,11.7
REC1025494,CMP1092,CUS105900,2024-05-15,57637,823,82,3318.02,68665.73,Mobile,Retargeting,1.43,9.96,20.69
REC1022821,CMP1075,CUS106054,2025-08-11,90480,1140,102,13213.35,35366.43,Desktop,Prospecting,1.26,8.95,2.68
REC1030985,CMP1112,CUS107456,2024-05-09,4351,245,12,2197.64,15389.58,Mobile,Prospecting,5.63,4.9,7
REC1023641,CMP1050,CUS101783,2024-01-06,58728,3446,417,57643.76,47411.57,Mobile,Retargeting,5.87,12.1,0.82
REC1008102,CMP1033,CUS105975,2025-11-02,9212,347,42,6225.54,18786.06,Mobile,Prospecting,3.77,12.1,3.02
REC1016117,CMP1042,CUS107672,2024-12-22,11246,1001,64,5681.81,7050,Desktop,Lookalike,8.9,6.39,1.24
REC1021673,CMP1003,CUS103731,2024-10-09,39291,3252,122,23314.05,125486.94,Tablet,Prospecting,8.28,3.75,1.32
REC1028333,CMP1064,CUS103273,2024-04-23,38822,2798,221,47690.57,227264.21,Mobile,Prospecting,7.21,7.9,4.77
REC1008098,CMP1113,CUS102838,2025-10-06,12062,900,22,3060.69,21826.42,Mobile,Prospecting,7.46,2.44,7.13
REC1004951,CMP1001,CUS106943,2025-08-25,29706,1781,86,23546.74,30358.59,Mobile,Prospecting,6,4.83,1.29
REC1015194,CMP1026,CUS102796,2025-02-14,53965,2487,237,11356.2,142546.5,Tablet,Retargeting,4.61,9.53,12.55
REC1016634,CMP1011,CUS106668,2024-01-15,6078,227,6,2404.23,5834.07,Desktop,Prospecting,3.73,2.64,2.43
REC1029049,CMP1003,CUS100098,2024-03-11,77537,7172,332,66655.05,416139.46,Mobile,Prospecting,9.25,4.63,6.24
REC1024336,CMP1021,CUS102111,2024-05-18,85483,5812,164,77199.69,244818.66,Mobile,Prospecting,6.8,2.82,3.17
REC1023718,CMP1015,CUS104431,2025-01-01,67196,1869,193,11061.07,147983.32,Mobile,Prospecting,2.78,10.33,13.38
REC1019177,CMP1009,CUS105914,2024-12-04,64150,6438,1193,51856.65,355484.58,Desktop,Retargeting,10.04,18.53,6.86
REC1029322,CMP1104,CUS105014,2025-04-14,40763,3696,631,32776.64,545916.55,Mobile,Retargeting,9.07,17.07,16.66
REC1029370,CMP1118,CUS105608,2025-06-11,33856,896,103,2559.27,66334.97,Mobile,Lookalike,2.65,11.5,25.92
REC1007795,CMP1117,CUS100107,2025-09-14,22519,2102,271,23043.3,49032.37,Desktop,Retargeting,9.33,12.89,2.13
REC1003407,CMP1093,CUS104292,2025-08-22,10494,277,24,753.79,3376.05,Tablet,Prospecting,2.64,8.66,4.48
REC1027305,CMP1101,CUS104763,2025-01-16,32286,189,18,2815.15,11820.36,Desktop,Retargeting,0.59,9.52,4.2
REC1027675,CMP1065,CUS105513,2024-08-17,24999,2044,240,31483.1,312626.06,Desktop,Retargeting,8.18,11.74,9.93
REC1025009,CMP1012,CUS104007,2024-04-25,74585,5901,656,93871.9,658904.34,Mobile,Lookalike,7.91,11.12,7.02
REC1030579,CMP1010,CUS103620,2025-05-17,91892,10238,1793,93231.96,1496547.99,Desktop,Prospecting,11.14,17.51,16.05
REC1023806,CMP1090,CUS100543,2025-11-29,95321,2753,345,17257.98,506706.15,Desktop,Retargeting,2.89,12.53,29.36
REC1015784,CMP1083,CUS101160,2024-05-09,63022,1812,339,3907.84,261941.46,Mobile,Prospecting,2.88,18.71,67.03
REC1008963,CMP1006,CUS101271,2024-07-28,80527,3923,262,50013.14,22610.84,Mobile,Lookalike,4.87,6.68,0.45
REC1001997,CMP1024,CUS107434,2024-02-19,93625,1646,198,26663.15,295250.06,Mobile,Retargeting,1.76,12.03,11.07
REC1033166,CMP1054,CUS100580,2024-07-23,73821,6909,866,109097.85,700328.12,Mobile,Prospecting,9.36,12.53,6.42
REC1032102,CMP1113,CUS104883,2024-03-21,83328,386,70,2291.49,85080.04,Mobile,Prospecting,0.46,18.13,37.13
REC1012278,CMP1004,CUS100479,2024-10-10,34654,3296,416,51020.72,58706.37,Mobile,Retargeting,9.51,12.62,1.15
REC1027710,CMP1037,CUS100006,2025-05-02,61336,3608,216,11737.17,95531.8,Desktop,Prospecting,5.88,5.99,8.14
REC1005629,CMP1118,CUS104711,2025-01-17,45280,512,71,6848.54,42703.68,Mobile,Prospecting,1.13,13.87,6.24
REC1004002,CMP1098,CUS105137,2025-01-24,27568,1637,302,8286.62,148145.62,Mobile,Prospecting,5.94,18.45,17.88
REC1032354,CMP1059,CUS104300,2024-05-31,23498,1469,40,22936.87,39334.76,Mobile,Lookalike,6.25,2.72,1.71
REC1004753,CMP1040,CUS104449,2024-08-23,80983,1057,217,6527.59,43227.22,Mobile,Prospecting,1.31,20.53,6.62
REC1016956,CMP1034,CUS105970,2025-10-19,14741,1567,232,13020.04,209281.24,Desktop,Prospecting,10.63,14.81,16.07
REC1030768,CMP1078,CUS104971,2024-02-26,64505,6741,1297,63633.29,125486.94,Desktop,Prospecting,10.45,19.24,17.77
REC1020580,CMP1081,CUS100663,2024-04-07,54205,3445,309,19223.73,377889.12,Mobile,Prospecting,6.36,8.97,19.66
REC1026019,CMP1028,CUS106678,2024-01-01,81096,3409,414,8047.29,80765.25,Mobile,Prospecting,4.2,12.14,10.04
REC1003681,CMP1026,CUS106606,2025-02-09,44691,3325,220,10121.51,145315.06,Mobile,Prospecting,7.44,6.62,14.36
REC1019403,CMP1038,CUS102998,2025-09-17,70653,2409,78,6080.18,42420.26,Desktop,Prospecting,3.41,3.24,6.98
REC1020694,CMP1025,CUS102502,2024-08-25,45762,4386,671,73677.53,921795.21,Mobile,Prospecting,9.58,15.3,12.51
REC1007448,CMP1014,CUS105951,2025-04-24,60808,4841,900,42612.61,651871.45,Mobile,Lookalike,7.96,18.59,15.3
REC1029383,CMP1112,CUS103121,2024-04-26,48294,2688,306,6087.14,231358.28,Mobile,Prospecting,5.57,11.38,38.01
REC1013135,CMP1070,CUS102504,2024-03-25,64307,1450,32,12376.85,39030.43,Desktop,Retargeting,2.25,2.21,3.15
REC1003985,CMP1116,CUS100178,2025-11-23,76261,2062,309,11476.33,302045.09,Mobile,Lookalike,2.7,14.99,26.32
REC1031869,CMP1010,CUS104364,2025-01-08,85318,4797,575,76594.85,590387.51,Mobile,Prospecting,5.62,11.99,7.71
REC1031156,CMP1008,CUS107431,2024-02-29,98233,3400,294,25142.08,34463.94,Desktop,Retargeting,3.46,8.65,1.37
REC1009205,CMP1060,CUS106843,2024-03-28,13562,1386,152,14151.69,65879.18,Desktop,Prospecting,10.22,10.97,4.66
REC1030553,CMP1037,CUS103556,2025-06-21,76729,3221,546,25133.06,299690.2,Mobile,Retargeting,4.2,16.95,11.92
REC1018953,CMP1031,CUS101951,2024-07-30,72492,1971,373,34803.22,125486.94,Desktop,Prospecting,2.72,18.92,15.63
REC1020786,CMP1072,CUS104210,2024-05-04,89876,9465,1623,154848.19,1496113.89,Mobile,Prospecting,10.53,17.15,9.66
REC1004277,CMP1075,CUS101284,2024-09-07,1774,172,33,2595.76,41507.54,Tablet,Retargeting,9.7,19.19,15.99
REC1003666,CMP1074,CUS106374,2025-08-11,71931,6552,253,105465.73,158999.12,Desktop,Prospecting,9.11,3.86,1.51
REC1008412,CMP1085,CUS105979,2024-09-24,46116,470,19,3344.25,7757.11,Desktop,Prospecting,1.02,4.04,2.32
REC1022276,CMP1087,CUS103010,2024-03-10,63107,5705,261,53799.84,182965.13,Desktop,Prospecting,9.04,4.57,3.4
REC1018830,CMP1042,CUS100767,2024-03-01,25749,2096,112,35153.79,66496.64,Mobile,Prospecting,8.14,5.34,1.89
REC1023205,CMP1081,CUS103044,2025-05-23,29388,1905,80,27024.05,119586.3,Mobile,Prospecting,6.48,4.2,4.43
REC1029115,CMP1050,CUS100688,2024-01-03,30928,3172,253,30537.68,184143.26,Desktop,Prospecting,10.26,7.98,6.03
REC1006520,CMP1034,CUS105279,2024-05-10,468,26,1,97.42,89.94,Mobile,Lookalike,5.56,3.85,0.92
REC1034726,CMP1084,CUS103100,2025-11-22,35307,2697,481,47475.73,706557.7,Desktop,Prospecting,7.64,17.83,14.88
REC1028233,CMP1068,CUS104371,2025-11-06,37503,3950,332,49998.33,76444.4,Mobile,Prospecting,10.53,8.41,1.53
REC1022834,CMP1099,CUS105044,2024-03-12,16331,1333,40,2562.21,20102.96,Mobile,Prospecting,8.16,3,7.85
REC1025343,CMP1047,CUS102076,2025-11-01,2806,260,41,3716.41,21198.5,Mobile,Prospecting,9.27,15.77,5.7
REC1019556,CMP1038,CUS103684,2025-11-18,85597,6516,232,53166.17,250922.23,Mobile,Retargeting,7.61,3.56,4.72
REC1017607,CMP1050,CUS105345,2024-03-10,20813,1459,94,12948.74,116420.01,Mobile,Lookalike,7.01,6.44,8.99
REC1015464,CMP1036,CUS104811,2024-03-29,50057,5400,494,73439.21,182917.62,Mobile,Prospecting,10.79,9.15,2.49
REC1011831,CMP1014,CUS102936,2025-02-02,64812,3448,138,51213.84,94307.11,Mobile,Prospecting,5.32,4,1.84
REC1032706,CMP1088,CUS104806,2024-04-09,51122,691,100,3811.82,148793.39,Desktop,Lookalike,1.35,14.47,39.03
REC1016928,CMP1067,CUS105475,2024-07-21,11408,791,13,10065.98,16898.78,Desktop,Lookalike,6.93,1.64,1.68
REC1001204,CMP1118,CUS102606,2024-04-21,15994,1449,185,7387.99,137418.45,Desktop,Prospecting,9.06,12.77,18.6
REC1002883,CMP1041,CUS107819,2025-09-05,68099,7939,520,35113.61,254400.4,Desktop,Lookalike,11.66,6.55,7.25
REC1008613,CMP1038,CUS101063,2025-04-24,28530,1677,250,28168.8,322552.11,Mobile,Retargeting,5.88,14.91,11.45
REC1009257,CMP1062,CUS103953,2025-10-02,18618,727,80,3124.53,88943.36,Desktop,Prospecting,3.9,11,28.47
REC1007242,CMP1053,CUS100331,2024-11-22,76721,6034,664,32039.56,826872.65,Desktop,Prospecting,7.86,11,25.81
REC1002637,CMP1086,CUS104097,2025-07-06,74980,7144,534,31445.81,766378.45,Mobile,Prospecting,9.53,7.47,24.37
REC1025145,CMP1011,CUS107188,2024-07-02,1697,186,20,592.2,25784.15,Desktop,Lookalike,10.96,10.75,43.54
REC1029558,CMP1117,CUS107282,2024-08-04,49881,3855,338,68940.25,401947.18,Desktop,Prospecting,7.73,8.77,5.83
REC1034639,CMP1078,CUS104683,2025-07-09,11560,1309,112,16402.12,122424.85,Mobile,Prospecting,11.32,8.56,7.46
REC1019049,CMP1081,CUS102886,2024-12-27,49980,2636,472,34620.74,566251.12,Mobile,Prospecting,5.27,17.91,16.36
REC1018252,CMP1078,CUS104191,2024-04-19,57276,4819,217,13544.62,76435.56,Mobile,Prospecting,8.41,4.5,5.64
REC1000877,CMP1039,CUS102964,2024-06-12,1456,59,19,863.69,25134.22,Mobile,Retargeting,4.05,32.2,29.1
REC1027105,CMP1042,CUS101685,2024-07-24,47440,4688,784,25118.65,284624.75,Mobile,Prospecting,9.88,16.72,11.33
REC1024772,CMP1043,CUS104708,2025-07-31,80869,8686,401,33963.09,183484.98,Mobile,Prospecting,10.74,4.62,5.4
REC1027959,CMP1001,CUS105468,2025-06-11,51004,3322,310,9000.41,436223.91,Desktop,Prospecting,6.51,9.33,48.47
REC1004379,CMP1046,CUS103734,2025-09-22,5268,523,116,1765.42,26357.61,Mobile,Prospecting,9.93,22.18,14.93
REC1011957,CMP1090,CUS102882,2024-03-23,96863,11293,1069,100342.88,1260871.65,Mobile,Retargeting,11.66,9.47,12.57
REC1019187,CMP1082,CUS103347,2025-08-28,24359,1086,99,19437.74,91084.97,Mobile,Retargeting,4.46,9.12,4.69
REC1027573,CMP1013,CUS100626,2024-12-03,38653,2958,513,51569.41,430840.01,Tablet,Retargeting,7.65,17.34,8.35
REC1003908,CMP1107,CUS106020,2024-06-10,62083,5979,933,20318.11,1070271.67,Desktop,Prospecting,9.63,15.6,52.68
REC1010763,CMP1105,CUS103177,2025-07-02,23391,2430,469,12815.02,419301.64,Mobile,Lookalike,10.39,19.3,32.72
REC1007688,CMP1003,CUS100759,2025-05-13,10718,632,83,9000.71,28348.33,Mobile,Prospecting,5.9,13.13,3.15
REC1026331,CMP1062,CUS104238,2024-11-11,44900,692,76,12020.62,12229.03,Mobile,Prospecting,1.54,10.98,1.02
REC1022880,CMP1030,CUS104317,2025-07-15,1931,128,12,2278.41,12013.58,Mobile,Prospecting,6.63,9.38,5.27
REC1034960,CMP1093,CUS107432,2024-04-19,41034,2409,407,27501.36,290624.42,Mobile,Prospecting,5.87,16.89,10.57
REC1024831,CMP1013,CUS101728,2024-07-02,24898,557,46,3274.32,7364.82,Mobile,Retargeting,2.24,8.26,2.25
REC1020836,CMP1011,CUS105171,2024-11-19,91955,7169,1159,33007.12,128687.56,Desktop,Prospecting,7.8,16.17,3.9
REC1008075,CMP1004,CUS103434,2024-02-09,17259,1435,245,10934.81,248436.27,Desktop,Prospecting,8.31,17.07,22.72
REC1014635,CMP1078,CUS102515,2024-03-09,42381,3117,202,52534.47,242570.61,Mobile,Lookalike,7.35,6.48,4.62
REC1013161,CMP1048,CUS103775,2024-09-10,9120,694,30,10578.13,41547.44,Mobile,Retargeting,7.61,4.32,3.93
REC1023348,CMP1069,CUS101861,2024-12-31,59882,4520,234,67643.49,251838.31,Mobile,Prospecting,7.55,5.18,3.72
REC1006479,CMP1100,CUS101054,2025-07-19,91188,5142,810,78245.12,680559.56,Desktop,Retargeting,5.64,15.75,8.7
REC1004711,CMP1019,CUS107728,2025-05-03,33748,1330,155,23426.77,152717.22,Mobile,Prospecting,3.94,11.65,6.52
REC1028739,CMP1056,CUS103878,2024-05-11,62595,3923,153,10334.72,127524.65,Mobile,Prospecting,6.27,3.9,12.34
REC1029106,CMP1077,CUS103195,2025-07-18,56364,5841,251,57172.26,317087.85,Mobile,Retargeting,10.36,4.3,5.55
REC1012476,CMP1069,CUS103096,2025-08-03,8778,575,73,6202.84,93206.65,Desktop,Lookalike,6.55,12.7,15.03
REC1000989,CMP1072,CUS104972,2024-09-02,50842,4145,503,57347.48,45145.33,Tablet,Prospecting,8.15,12.14,0.79
REC1023695,CMP1081,CUS101680,2025-11-28,77177,5899,451,89489.05,416537.02,Desktop,Prospecting,7.64,7.65,4.65
REC1002682,CMP1010,CUS104245,2024-04-23,17785,1657,311,7622.83,362542.9,Mobile,Prospecting,9.32,18.77,47.56
